grid,column,row,Richness,Mesotopo,Slop_proc,Fluv_proc,Soil_text,Bio_crust,Burrows,Bioturbation,Aspect,Northness,Eastness,Soil_dept_mean,Vege_heig_max,Slope_angle,pH,soil_carbon,Soil_moist_4_final,Soil_temp_4_adj,,,,,,,,,,,,,,,,,,
4,F,5,8,5,0,0,3,0,0,0,0,1,0,20,29,4.5,4.514166667,2.072727273,23.08064726,13.91388889,,,,,,,,,,,,,,,,,,
4,G,5,10,5,0,0,3,0,0,0,0,1,0,48,40,4.1,4.288333333,1.994444444,22.69355059,13.26111111,,,,,,,,,,,,,,,,,,
4,H,5,12,6,0,0,3,0,0,0,0,1,0,44.33,35,5.3,4.0625,2.003333333,23.60645392,13.10833333,,,,,,,,,,,,,,,,,,
4,A,6,6,6,0,0,2,0,0,0,0,1,0,52.33,32,3.3,4.7375,2.073333333,22.12177578,13.47013889,,,,,,,,,,,,,,,,,,
4,B,6,7,5,0,0,2,0,0,0,0,1,0,61,22,3.3,4.744166667,2.186363636,25.43467911,13.71736111,,,,,,,,,,,,,,,,,,
4,C,6,7,5,0,0,2,0,0,0,0,1,0,49,28,4.1,4.750833333,2.241818182,22.04758244,13.16458333,,,,,,,,,,,,,,,,,,
4,D,6,5,5,0,0,3,0,0,0,0,1,0,48.33,20,6.1,4.7375,2.297272727,25.46048577,13.21180556,,,,,,,,,,,,,,,,,,
4,E,6,7,5,0,0,3,0,0,0,0,1,0,43,21,4.9,4.8125,2.242272727,23.9733891,13.65902778,,,,,,,,,,,,,,,,,,
4,F,6,9,5,0,0,3,0,0,0,0,1,0,34,45,6.5,4.620416667,2.076818182,22.28629243,14.30625,,,,,,,,,,,,,,,,,,
4,G,6,4,5,0,0,2,0,0,0,355,1,-0.09,31.67,42,5.7,4.394583333,1.911363636,23.39919576,13.75347222,,,,,,,,,,,,,,,,,,
4,H,6,8,5,0,0,2,0,0,0,355,1,-0.09,31,40,6.1,4.16875,1.876666667,23.51209909,13.80069444,,,,,,,,,,,,,,,,,,
4,A,7,8,5,0,0,3,0,0,0,0,1,0,54,36,4.5,4.695,2.056666667,22.72742095,13.1625,,,,,,,,,,,,,,,,,,
4,B,7,7,5,0,0,3,0,0,0,0,1,0,54.67,27,4.5,4.701666667,2.156666667,26.94032428,13.90972222,,,,,,,,,,,,,,,,,,
4,C,7,8,5,0,0,2,0,0,0,0,1,0,61,25,3.7,4.695,2.282727273,25.75322761,13.95694444,,,,,,,,,,,,,,,,,,
4,D,7,7,5,0,0,3,0,0,0,0,1,0,60.33,21,5.3,4.675,2.338181818,23.56613094,12.80416667,,,,,,,,,,,,,,,,,,
4,E,7,8,5,0,0,3,0,0,0,0,1,0,61,24,4.9,4.885,2.246363636,24.27903427,13.65138889,,,,,,,,,,,,,,,,,,
4,F,7,7,5,0,0,3,0,0,0,355,1,-0.09,61,49,4.1,4.726666667,2.080909091,22.2919376,13.99861111,,,,,,,,,,,,,,,,,,
4,G,7,7,5,0,0,3,0,0,0,355,1,-0.09,61,54,4.9,4.500833333,1.915454545,20.30484093,13.64583333,,,,,,,,,,,,,,,,,,
4,H,7,4,5,0,0,3,0,0,0,355,1,-0.09,57.67,44,4.5,4.275,1.75,22.51774426,13.09305556,,,,,,,,,,,,,,,,,,
4,A,8,4,5,0,0,3,0,0,0,5,1,0.09,61,34,3.7,4.6525,2.04,23.83306611,13.85486111,,,,,,,,,,,,,,,,,,
4,B,8,10,5,0,0,2,0,0,0,5,1,0.09,58,46,6.1,4.6525,2.091666667,27.04596944,13.90208333,,,,,,,,,,,,,,,,,,
4,C,8,8,5,0,0,2,0,0,0,0,1,0,61,24,3.3,4.6325,2.288333333,25.75887277,13.94930556,,,,,,,,,,,,,,,,,,
4,D,8,9,5,0,0,3,0,0,0,0,1,0,52,33,4.5,4.6125,2.379090909,21.4717761,13.09652778,,,,,,,,,,,,,,,,,,
4,E,8,7,5,0,0,3,0,0,0,0,1,0,61,47,4.5,4.9575,2.250454545,23.98467943,13.84375,,,,,,,,,,,,,,,,,,
4,F,8,6,5,0,0,3,0,0,0,0,1,0,61,43,5.7,4.799166667,2.085,23.89758276,13.99097222,,,,,,,,,,,,,,,,,,
4,G,8,7,5,0,0,3,0,0,0,0,1,0,51.33,46,5.7,4.607083333,1.885,23.11048609,12.93819444,,,,,,,,,,,,,,,,,,
4,H,8,7,5,0,0,3,0,0,0,0,1,0,61,52,4.1,4.38125,1.784615385,25.52338942,13.38541667,,,,,,,,,,,,,,,,,,
4,A,9,6,5,0,0,3,0,0,0,5,1,0.09,61,29,8.1,4.61,2.023333333,21.53871128,13.84722222,,,,,,,,,,,,,,,,,,
4,B,9,7,5,0,0,2,0,0,0,5,1,0.09,54.33,27,5.7,4.59,2.058888889,23.85161461,13.79444444,,,,,,,,,,,,,,,,,,
4,C,9,5,5,0,0,2,0,0,0,0,1,0,59.67,17,3.7,4.57,2.223333333,25.76451794,13.84166667,,,,,,,,,,,,,,,,,,
4,D,9,5,4,0,0,2,0,0,0,0,1,0,61,56,5.7,4.55,2.42,23.27742127,12.78888889,,,,,,,,,,,,,,,,,,
4,E,9,8,4,0,0,2,0,1,0,0,1,0,61,62,4.9,5.03,2.22,21.0903246,13.83611111,,,,,,,,,,,,,,,,,,
4,F,9,9,4,0,0,3,0,0,0,0,1,0,56,47,3.3,4.871666667,2.02,22.80322793,13.98333333,,,,,,,,,,,,,,,,,,
4,G,9,9,5,0,0,3,0,0,0,0,1,0,61,44,4.9,4.713333333,1.82,19.61613126,13.33055556,,,,,,,,,,,,,,,,,,
4,H,9,11,5,0,0,3,0,0,0,0,1,0,58.33,42,4.5,4.4875,1.819230769,21.82903459,13.57777778,,,,,,,,,,,,,,,,,,
4,A,10,8,5,0,0,2,0,0,0,5,1,0.09,61,19,5.3,4.67,2.006666667,22.74435645,13.53958333,,,,,,,,,,,,,,,,,,
4,B,10,6,5,0,0,2,0,0,0,5,1,0.09,61,20,4.9,4.65,2.042222222,26.15725978,13.38680556,,,,,,,,,,,,,,,,,,
4,C,10,8,5,0,0,2,0,0,0,0,1,0,58,45,5.3,4.614444444,2.158333333,25.07016311,13.53402778,,,,,,,,,,,,,,,,,,
4,D,10,7,4,0,0,2,0,0,0,0,1,0,61,65,2.5,4.563333333,2.355,20.08306644,12.58125,,,,,,,,,,,,,,,,,,
4,E,10,8,4,0,0,2,0,0,0,0,1,0,44.33,62,3.7,4.99,2.155,24.49596977,13.82847222,,,,,,,,,,,,,,,,,,
4,F,10,9,4,0,0,2,0,0,0,0,1,0,61,58,1.6,4.906666667,1.955,22.3088731,13.67569444,,,,,,,,,,,,,,,,,,
4,G,10,9,4,0,0,2,0,0,0,0,1,0,61,61,3.3,4.785833333,1.805,12.82177643,13.12291667,,,,,,,,,,,,,,,,,,
4,H,10,9,4,0,0,3,0,0,0,0,1,0,61,39,4.1,4.59375,1.853846154,21.73467976,13.07013889,,,,,,,,,,,,,,,,,,
4,A,11,9,4,0,0,3,0,0,0,0,1,0,49.67,24,4.9,4.73,1.99,22.05000161,13.73194444,,,,,,,,,,,,,,,,,,
4,B,11,5,5,0,0,2,0,0,0,0,1,0,61,18,4.5,4.678888889,2.025555556,24.16290494,13.77916667,,,,,,,,,,,,,,,,,,
4,C,11,7,4,0,0,2,0,0,0,0,1,0,49,26,5.7,4.627777778,2.093333333,24.37580827,13.92638889,,,,,,,,,,,,,,,,,,
4,D,11,7,4,0,0,2,0,0,0,0,1,0,51.33,58,2,4.576666667,2.29,20.8887116,13.07361111,,,,,,,,,,,,,,,,,,
4,E,11,10,4,0,0,2,0,0,0,0,1,0,61,67,1.2,4.95,2.09,26.00161493,13.72083333,,,,,,,,,,,,,,,,,,
4,F,11,8,4,0,0,2,0,2,0,0,1,0,61,65,2.5,4.866666667,1.89,23.81451826,13.46805556,,,,,,,,,,,,,,,,,,
4,G,11,11,4,0,0,2,0,0,0,0,1,0,61,63,1.6,4.783333333,1.823076923,25.52742159,13.11527778,,,,,,,,,,,,,,,,,,
4,H,11,10,4,0,0,3,0,0,0,0,1,0,61,53,2.9,4.7,1.888461538,23.04032492,13.0625,,,,,,,,,,,,,,,,,,
4,A,12,11,4,0,0,2,0,0,0,0,1,0,61,25,3.7,4.7275,1.973333333,21.75564678,13.52430556,,,,,,,,,,,,,,,,,,
4,B,12,7,4,0,0,2,0,0,0,0,1,0,44,21,3.7,4.692222222,2.008888889,24.46855011,13.47152778,,,,,,,,,,,,,,,,,,
4,C,12,10,4,0,0,2,0,0,0,0,1,0,61,54,2,4.641111111,2.044444444,22.18145344,13.91875,,,,,,,,,,,,,,,,,,
4,D,12,11,4,0,0,2,0,0,0,0,1,0,61,60,2.5,4.59,2.225,16.99435677,13.46597222,,,,,,,,,,,,,,,,,,
4,E,12,11,4,0,0,2,0,0,0,0,1,0,61,57,2.9,4.91,2.025,25.5072601,14.21319444,,,,,,,,,,,,,,,,,,
4,F,12,9,4,0,0,2,0,0,0,0,1,0,61,60,2,4.826666667,1.875,25.92016343,13.06041667,,,,,,,,,,,,,,,,,,
4,G,12,11,4,0,0,2,0,0,0,0,1,0,61,62,2.5,4.743333333,1.857692308,20.33306676,12.80763889,,,,,,,,,,,,,,,,,,
4,H,12,10,4,0,0,2,0,0,0,0,1,0,46,69,2.5,4.7425,1.923076923,23.54597009,13.55486111,,,,,,,,,,,,,,,,,,
4,A,13,9,4,0,0,2,0,2,0,0,1,0,61,23,2.5,4.725,1.956666667,23.76129195,13.61666667,,,,,,,,,,,,,,,,,,
4,B,13,10,4,0,0,2,0,1,0,0,1,0,50.33,28,4.1,4.695,1.992222222,22.87419528,13.66388889,,,,,,,,,,,,,,,,,,
4,C,13,10,4,0,0,1,0,0,0,0,1,0,61,64,3.3,4.654444444,2.027777778,21.78709861,13.91111111,,,,,,,,,,,,,,,,,,
4,D,13,14,4,0,0,2,0,0,0,0,1,0,61,72,2.9,4.603333333,2.16,22.00000194,13.85833333,,,,,,,,,,,,,,,,,,
4,E,13,10,4,0,0,1,0,0,0,0,1,0,54.33,59,3.7,4.87,1.96,22.71290527,13.90555556,,,,,,,,,,,,,,,,,,
4,F,13,9,4,0,0,2,0,0,0,0,1,0,61,56,2.5,4.786666667,1.86,27.5258086,13.35277778,,,,,,,,,,,,,,,,,,
4,G,13,9,4,0,0,2,0,0,0,0,1,0,61,57,2.5,4.758333333,1.892307692,19.43871193,12.9,,,,,,,,,,,,,,,,,,
4,H,13,9,4,0,0,1,0,0,0,0,1,0,44.33,62,2,4.785,1.957692308,23.05161525,13.74722222,,,,,,,,,,,,,,,,,,
4,A,14,10,4,0,0,2,0,0,0,0,1,0,61,32,3.3,4.7225,1.94,20.76693711,13.30902778,,,,,,,,,,,,,,,,,,
4,B,14,11,4,0,0,2,0,0,0,0,1,0,61,27,5.7,4.6925,1.975555556,22.87984044,14.05625,,,,,,,,,,,,,,,,,,
4,C,14,9,4,0,0,1,0,1,0,0,1,0,61,70,3.3,4.6625,2.011111111,20.99274377,13.80347222,,,,,,,,,,,,,,,,,,
4,D,14,10,4,0,0,2,0,1,0,0,1,0,61,63,2.9,4.616666667,2.095,26.4056471,13.85069444,,,,,,,,,,,,,,,,,,
4,E,14,9,4,0,0,2,0,0,0,0,1,0,61,52,2.5,4.83,1.945,21.11855043,13.79791667,,,,,,,,,,,,,,,,,,
4,F,14,9,4,0,0,2,0,0,0,0,1,0,61,64,2.5,4.774166667,1.861538462,27.53145376,13.44513889,,,,,,,,,,,,,,,,,,
4,G,14,9,4,0,0,1,0,0,0,0,1,0,61,58,2.5,4.800833333,1.926923077,25.44435709,13.09236111,,,,,,,,,,,,,,,,,,
4,H,14,7,4,0,0,1,0,0,0,0,1,0,61,62,2.9,4.8275,1.992307692,25.85726042,14.33958333,,,,,,,,,,,,,,,,,,
4,A,15,11,4,0,0,2,0,0,0,0,1,0,61,31,2.5,4.72,1.923333333,25.17258228,13.60138889,,,,,,,,,,,,,,,,,,
4,B,15,11,4,0,0,2,0,0,0,0,1,0,61,24,2,4.69,1.958888889,21.28548561,14.04861111,,,,,,,,,,,,,,,,,,
4,C,15,8,4,0,0,2,0,2,0,0,1,0,61,56,3.3,4.66,1.994444444,24.59838894,13.89583333,,,,,,,,,,,,,,,,,,
4,D,15,9,4,0,0,2,0,0,0,0,1,0,47.33,46,2.5,4.63,2.03,22.61129227,13.74305556,,,,,,,,,,,,,,,,,,
4,E,15,8,4,0,0,2,0,0,0,0,1,0,53,53,2.9,4.79,1.93,26.5241956,13.79027778,,,,,,,,,,,,,,,,,,
4,F,15,8,4,0,0,2,0,0,0,0,1,0,52.33,62,2,4.816666667,1.896153846,21.63709893,13.6375,,,,,,,,,,,,,,,,,,
4,G,15,7,4,0,0,2,0,0,0,0,1,0,61,60,1.6,4.843333333,1.961538462,26.05000226,13.48472222,,,,,,,,,,,,,,,,,,
4,H,15,9,4,0,0,2,0,0,0,0,1,0,56,65,2,4.87,2.026923077,15.86290559,13.63194444,,,,,,,,,,,,,,,,,,
4,A,16,11,4,0,0,2,0,0,5,5,1,0.09,61,30,2,4.664,1.906666667,21.07822745,13.79375,,,,,,,,,,,,,,,,,,
4,B,16,11,4,0,0,2,0,0,0,5,1,0.09,37.67,31,2.9,4.714,1.942222222,21.29113078,14.44097222,,,,,,,,,,,,,,,,,,
4,C,16,10,4,0,0,2,0,0,0,5,1,0.09,48,58,4.5,4.684,1.977777778,25.40403411,13.68819444,,,,,,,,,,,,,,,,,,
4,D,16,12,4,0,0,2,0,0,0,0,1,0,61,72,2.5,4.654,1.977272727,25.41693743,13.93541667,,,,,,,,,,,,,,,,,,
4,E,16,11,4,0,0,2,0,0,0,0,1,0,61,72,2,4.796,1.915,27.72984076,13.38263889,,,,,,,,,,,,,,,,,,
4,F,16,8,4,0,0,2,0,0,0,0,1,0,61,63,0.8,4.848666667,1.930769231,18.04274409,14.12986111,,,,,,,,,,,,,,,,,,
4,G,16,9,4,0,0,1,0,0,0,0,1,0,61,73,3.7,4.875333333,1.996153846,26.25564742,13.97708333,,,,,,,,,,,,,,,,,,
4,H,16,10,4,0,0,1,0,1,3,0,1,0,61,70,1.6,4.902,2.061538462,20.76855075,13.12430556,,,,,,,,,,,,,,,,,,
4,A,17,12,4,0,0,2,0,0,0,0,1,0,61,40,3.3,4.608,1.89,23.58387261,13.88611111,,,,,,,,,,,,,,,,,,
4,B,17,11,4,0,0,2,0,0,0,0,1,0,61,29,3.7,4.711333333,1.925555556,23.39677594,14.03333333,,,,,,,,,,,,,,,,,,
4,C,17,12,4,0,0,2,0,0,0,0,1,0,61,43,2.9,4.708,1.949090909,24.10967927,14.18055556,,,,,,,,,,,,,,,,,,
4,D,17,10,4,0,0,2,0,0,0,0,1,0,61,53,2,4.678,1.924545455,27.0225826,14.02777778,,,,,,,,,,,,,,,,,,
4,E,17,12,4,0,0,1,0,0,0,0,1,0,61,64,2,4.802,1.9,24.83548593,13.775,,,,,,,,,,,,,,,,,,
4,F,17,8,4,0,0,1,0,0,0,0,1,0,61,61,2.5,4.872,1.965384615,19.74838926,13.92222222,,,,,,,,,,,,,,,,,,
4,G,17,9,4,0,0,2,0,0,0,0,1,0,61,59,3.7,4.907333333,2.030769231,21.46129259,13.66944444,,,,,,,,,,,,,,,,,,
4,H,17,10,4,0,0,1,0,0,0,0,1,0,61,65,2.5,4.934,2.096153846,23.87419592,13.21666667,,,,,,,,,,,,,,,,,,
4,A,18,9,4,0,0,2,0,0,0,0,1,0,61,30,4.1,4.552,1.873333333,21.48951778,14.17847222,,,,,,,,,,,,,,,,,,
4,B,18,10,4,0,0,2,0,0,2,0,1,0,45.33,37,2,4.655333333,1.908888889,22.60242111,13.72569444,,,,,,,,,,,,,,,,,,
4,C,18,14,4,0,0,2,0,0,5,0,1,0,61,31,2,4.732,1.896363636,25.61532444,14.27291667,,,,,,,,,,,,,,,,,,
4,D,18,12,4,0,0,1,0,0,0,0,1,0,61,51,1.2,4.702,1.897142857,31.42822777,14.12013889,,,,,,,,,,,,,,,,,,
4,E,18,16,4,0,0,2,0,0,0,0,1,0,55.33,61,3.3,4.808,1.948571429,28.7411311,14.06736111,,,,,,,,,,,,,,,,,,
4,F,18,13,4,0,0,1,0,0,0,0,1,0,61,74,3.3,4.878,2,22.45403443,14.01458333,,,,,,,,,,,,,,,,,,
4,G,18,13,4,0,0,1,0,0,0,0,1,0,61,64,1.6,4.939333333,2.065384615,22.16693776,13.46180556,,,,,,,,,,,,,,,,,,
4,H,18,13,4,0,0,1,0,0,0,0,1,0,61,67,2,4.966,2.130769231,21.47984109,13.30902778,,,,,,,,,,,,,,,,,,
4,A,19,10,4,0,0,2,0,0,0,0,1,0,61,24,2.9,4.496,1.856666667,29.79516294,14.67083333,,,,,,,,,,,,,,,,,,
4,B,19,7,4,0,0,2,0,0,0,0,1,0,61,38,4.1,4.599333333,1.868181818,29.30806627,14.71805556,,,,,,,,,,,,,,,,,,
4,C,19,10,4,0,0,2,0,0,0,0,1,0,61,26,2.9,4.702666667,1.894285714,34.3209696,13.86527778,,,,,,,,,,,,,,,,,,
4,D,19,9,4,0,0,2,0,0,0,0,1,0,61,30,2.9,4.726,1.945714286,37.73387293,13.8125,,,,,,,,,,,,,,,,,,
4,E,19,13,4,0,0,2,0,0,0,0,1,0,61,50,4.1,4.814,1.997142857,26.04677626,14.35972222,,,,,,,,,,,,,,,,,,
4,F,19,14,4,0,0,1,0,0,0,0,1,0,61,61,4.1,4.884,2.048571429,31.85967959,13.20694444,,,,,,,,,,,,,,,,,,
4,G,19,11,4,0,0,1,0,0,0,5,1,0.09,61,68,4.1,4.954,2.1,23.47258292,14.35416667,,,,,,,,,,,,,,,,,,
4,H,19,10,4,0,0,2,0,0,0,5,1,0.09,61,64,3.7,4.998,2.165384615,32.88548625,14.00138889,,,,,,,,,,,,,,,,,,
4,A,20,12,4,0,0,2,0,0,0,0,1,0,61,25,2,4.44,1.84,34.20080811,15.36319444,,,,,,,,,,,,,,,,,,
4,B,20,10,4,0,0,2,0,0,0,0,1,0,61,32,5.3,4.543333333,1.891428571,32.97849639,14.51041667,,,,,,,,,,,,,,,,,,
4,C,20,11,4,0,0,2,0,0,0,0,1,0,61,31,5.7,4.646666667,1.942857143,35.42661477,14.05763889,,,,,,,,,,,,,,,,,,
4,D,20,7,4,0,0,2,0,0,0,0,1,0,61,46,4.5,4.75,1.994285714,37.0395181,14.80486111,,,,,,,,,,,,,,,,,,
4,E,20,12,4,0,0,2,0,0,2,0,1,0,61,34,5.3,4.82,2.045714286,37.95242143,14.15208333,,,,,,,,,,,,,,,,,,
4,F,20,12,4,0,0,2,0,0,0,0,1,0,61,63,4.1,4.89,2.097142857,37.96532476,13.59930556,,,,,,,,,,,,,,,,,,
4,G,20,12,4,0,0,2,0,0,0,5,1,0.09,61,54,2.9,4.96,2.148571429,31.17822809,14.04652778,,,,,,,,,,,,,,,,,,
4,H,20,8,4,0,0,2,0,0,0,5,1,0.09,46,75,2.9,5.03,2.2,30.09677659,13.28611111,,,,,,,,,,,,,,,,,,
5,A,1,13,2,0,0,3,2,0,0,20,0.94,0.34,2.33,38,12.1,4.73,1.48,30.15806466,15.38611111,,,,,,,,,,,,,,,,,,
5,B,1,9,2,0,0,6,1,0,0,10,0.98,0.17,1.33,30,12.9,4.71,1.702857143,30.76483886,15.27694444,,,,,,,,,,,,,,,,,,
5,C,1,6,3,0,0,6,5,0,0,40,0.77,0.64,1.67,23,11.3,4.69,1.925714286,31.25634426,14.76777778,,,,,,,,,,,,,,,,,,
5,D,1,9,2,0,0,3,25,0,0,350,0.98,-0.17,3.67,42,6.5,4.67,2.148571429,32.47838726,14.75861111,,,,,,,,,,,,,,,,,,
5,E,1,9,2,0,0,3,35,0,0,40,0.77,0.64,4.67,38,5.3,4.46,2.371428571,33.08516146,15.34944444,,,,,,,,,,,,,,,,,,
5,F,1,10,2,0,0,3,0,0,0,40,0.77,0.64,3.67,29,8.1,4.486666667,2.594285714,31.79193566,15.54027778,,,,,,,,,,,,,,,,,,
5,G,1,11,3,0,0,3,1,0,0,90,0,1,4.33,44,15.6,4.513333333,2.817142857,27.69870986,13.03111111,,,,,,,,,,,,,,,,,,
5,H,1,13,4,0,0,3,10,0,0,50,0.64,0.77,11.67,43,12.5,4.54,3.04,28.20548406,15.22194444,,,,,,,,,,,,,,,,,,
5,A,2,12,3,2,0,3,1,0,0,70,0.34,0.94,8,46,15.2,4.705,1.60625,33.91225826,15.61277778,,,,,,,,,,,,,,,,,,
5,B,2,8,3,1,0,3,15,0,0,30,0.87,0.5,4.33,37,10.9,4.6875,1.5675,29.51903246,15.30361111,,,,,,,,,,,,,,,,,,
5,C,2,9,4,0,0,5,3,0,0,20,0.94,0.34,2.33,40,12.1,4.6675,1.790357143,30.52580666,14.89444444,,,,,,,,,,,,,,,,,,
5,D,2,7,3,0,0,5,5,0,0,20,0.94,0.34,0.67,40,8.1,4.6475,2.013214286,23.33258086,14.78527778,,,,,,,,,,,,,,,,,,
5,E,2,7,3,0,0,3,15,0,0,10,0.98,0.17,4.67,41,10.1,4.46,2.236071429,25.83935506,14.97611111,,,,,,,,,,,,,,,,,,
5,F,2,8,3,0,0,3,20,0,0,20,0.94,0.34,4.67,46,7.7,4.486666667,2.458928571,29.54612926,15.36694444,,,,,,,,,,,,,,,,,,
5,G,2,14,2,0,0,3,25,0,0,0,1,0,4.33,30,9.3,4.513333333,2.681785714,31.55290346,15.85777778,,,,,,,,,,,,,,,,,,
5,H,2,16,3,0,0,3,10,0,0,50,0.64,0.77,5,49,6.5,4.6625,3.05875,26.45967766,16.14861111,,,,,,,,,,,,,,,,,,
5,A,3,12,3,0,0,3,7,0,0,60,0.5,0.87,9.33,42,9.7,4.68,1.7325,34.16645186,15.53944444,,,,,,,,,,,,,,,,,,
5,B,3,12,4,0,0,3,3,0,0,50,0.64,0.77,8.33,36,10.9,4.663333333,1.69375,35.47322606,15.83027778,,,,,,,,,,,,,,,,,,
5,C,3,10,4,0,0,3,1,0,0,70,0.34,0.94,8.67,48,14,4.645,1.655,31.78000026,15.82111111,,,,,,,,,,,,,,,,,,
5,D,3,8,3,0,0,3,5,0,0,60,0.5,0.87,4,32,11.3,4.625,1.877857143,37.98677446,15.61194444,,,,,,,,,,,,,,,,,,
5,E,3,9,3,0,0,3,25,0,0,60,0.5,0.87,3,39,12.5,4.46,2.100714286,29.79354866,15.00277778,,,,,,,,,,,,,,,,,,
5,F,3,10,3,0,0,3,15,0,0,60,0.5,0.87,6,46,12.1,4.486666667,2.323571429,29.00032286,14.99361111,,,,,,,,,,,,,,,,,,
5,G,3,9,2,0,0,3,25,0,0,20,0.94,0.34,2.33,35,10.9,4.595,2.649166667,30.90709706,15.38444444,,,,,,,,,,,,,,,,,,
5,H,3,10,2,0,0,3,4,0,0,70,0.34,0.94,4.33,35,11.7,4.785,3.0775,29.31387126,15.67527778,,,,,,,,,,,,,,,,,,
5,A,4,11,4,0,0,3,3,0,0,60,0.5,0.87,10.33,35,15.2,4.655,1.85875,34.42064546,15.86611111,,,,,,,,,,,,,,,,,,
5,B,4,12,4,0,0,3,0,0,0,40,0.77,0.64,8,31,16.7,4.638333333,1.82,36.72741966,15.95694444,,,,,,,,,,,,,,,,,,
5,C,4,18,4,0,0,3,3,0,0,40,0.77,0.64,6.33,44,14,4.621666667,1.78125,35.33419386,15.44777778,,,,,,,,,,,,,,,,,,
5,D,4,11,3,0,0,4,2,0,0,20,0.94,0.34,3.67,35,10.9,4.6025,1.7425,31.84096806,15.23861111,,,,,,,,,,,,,,,,,,
5,E,4,10,3,0,0,3,20,0,0,60,0.5,0.87,5,42,7.7,4.46,1.965357143,26.04774226,15.32944444,,,,,,,,,,,,,,,,,,
5,F,4,6,3,0,0,3,25,0,0,40,0.77,0.64,4.33,50,10.5,4.5275,2.239583333,28.55451646,15.42027778,,,,,,,,,,,,,,,,,,
5,G,4,5,3,0,0,6,10,0,0,0,1,0,1.33,20,9.7,4.7175,2.667916667,31.52569926,15.21111111,,,,,,,,,,,,,,,,,,
5,H,4,3,4,0,0,6,0,0,0,60,0.5,0.87,0,17,14,4.9075,3.09625,NA,NA,,,,,,,,,,,,,,,,,,
5,A,5,12,5,0,0,3,0,0,0,20,0.94,0.34,6.33,42,24.6,4.63,1.985,33.67483906,15.89277778,,,,,,,,,,,,,,,,,,
5,B,5,10,4,0,0,3,0,0,0,70,0.34,0.94,15.33,37,15.9,4.613333333,1.94625,34.28161325,16.08361111,,,,,,,,,,,,,,,,,,
5,C,5,17,4,0,0,3,1,0,0,50,0.64,0.77,8.67,40,16.7,4.596666667,1.9075,29.28838745,15.87444444,,,,,,,,,,,,,,,,,,
5,D,5,13,3,0,0,4,25,0,0,60,0.5,0.87,9,46,17.4,4.58,1.86875,28.89516165,15.06527778,,,,,,,,,,,,,,,,,,
5,E,5,10,3,0,0,3,25,0,0,60,0.5,0.87,5,47,10.5,4.46,1.83,26.50193585,15.35611111,,,,,,,,,,,,,,,,,,
5,F,5,9,3,0,0,3,30,0,0,50,0.64,0.77,7.67,39,8.5,4.65,2.258333333,26.90871005,15.64694444,,,,,,,,,,,,,,,,,,
5,G,5,8,3,0,0,3,5,0,0,0,1,0,3,34,10.5,4.84,2.686666667,35.11548425,15.53777778,,,,,,,,,,,,,,,,,,
5,H,5,13,4,0,0,3,1,0,0,60,0.5,0.87,3.33,30,13.3,5.03,3.115,31.52225845,15.32861111,,,,,,,,,,,,,,,,,,
5,A,6,13,8,0,0,5,0,0,0,60,0.5,0.87,2.33,60,39.6,4.63,2.11125,32.72903265,15.81944444,,,,,,,,,,,,,,,,,,
5,B,6,15,5,0,0,5,0,0,0,30,0.87,0.5,3.33,41,33,4.613333333,2.0725,32.73580685,16.11027778,,,,,,,,,,,,,,,,,,
5,C,6,16,5,0,0,5,0,0,0,350,0.98,-0.17,10.67,32,31.6,4.596666667,2.03375,28.34258105,15.80111111,,,,,,,,,,,,,,,,,,
5,D,6,12,4,0,0,5,0,0,0,50,0.64,0.77,4,37,17.1,4.588333333,1.995,31.54935525,15.59194444,,,,,,,,,,,,,,,,,,
5,E,6,1,4,0,0,6,0,0,0,50,0.64,0.77,0,0,12.1,4.488333333,2.046666667,29.45612945,14.98277778,,,,,,,,,,,,,,,,,,
5,F,6,6,4,0,0,3,15,0,0,20,0.94,0.34,3,42,8.5,4.678333333,2.277083333,23.86290365,15.37361111,,,,,,,,,,,,,,,,,,
5,G,6,15,4,0,0,3,7,0,0,70,0.34,0.94,7,40,13.3,4.868333333,2.705416667,29.26967785,15.06444444,,,,,,,,,,,,,,,,,,
5,H,6,19,3,0,0,3,0,0,0,20,0.94,0.34,8.33,20,13.7,5.105,3.13375,32.27645205,15.15527778,,,,,,,,,,,,,,,,,,
5,A,7,14,9,0,0,5,2,0,0,130,-0.64,0.77,6.67,38,17.4,4.63,2.2375,28.98322625,15.64611111,,,,,,,,,,,,,,,,,,
5,B,7,13,8,0,0,5,1,0,0,90,0,1,4.33,47,7.7,4.613333333,2.19875,30.19000045,15.63694444,,,,,,,,,,,,,,,,,,
5,C,7,11,7,0,0,5,1,0,0,60,0.5,0.87,2.67,47,23.2,4.596666667,2.16,33.59677465,15.32777778,,,,,,,,,,,,,,,,,,
5,D,7,16,5,0,0,3,7,0,0,70,0.34,0.94,3,25,13.7,4.596666667,2.211666667,33.30354885,14.91861111,,,,,,,,,,,,,,,,,,
5,E,7,14,4,0,0,3,2,0,0,50,0.64,0.77,2.33,40,12.1,4.516666667,2.263333333,35.91032305,15.40944444,,,,,,,,,,,,,,,,,,
5,F,7,21,4,0,0,3,5,0,0,20,0.94,0.34,5.33,40,19.7,4.706666667,2.427777778,31.41709725,15.10027778,,,,,,,,,,,,,,,,,,
